4,خیلی موس خوبیه و تا الان ازش راضی بودم از هر لحاظی فقط مصرف باتریش به نظرم یکم بالاست و هر دو سه هفته باید باتری جدید بندازم توش
5,"بنظرم به نسبت قیمت ن تنهای از هم سطح های خود خیلی بهتر است بلکه از اکثر ماوس ها با رنج قیمت بالا تر هم بهتره. مصرف باتری کاملاََ معقولانه و بهینه هست."
4,اوکیه
5,موس خوشگل و خوش دستیه (برای دستهای بزرگ هم خوبه) وایرلس اش هم خوبه این حالت سوئیچ اش هم خیلی باحاله صدای خیلی خیلی کمی داره من برلی این گرفتم که یه وقتی توی کتابخونه هم استفاده کنم که فعلا فقط توی خونهاستفاده کردم به‌نظرم پشیمون نمیشید
5,خوش دست و باکیفیت و بدون صدا بودن کیلیک ها
5,سایلنت و خوش دست
4,نسبت به قیمتش کیفیت خوبی داره
5,هم زیباست هم پر سرعت  راحت وصل میشه بی سر و صدا کار میکنه فقط همراهش باطری نداره
5,نسبت قیمت اوکیه تو این رنج اما برا گیم شوتینگ مناسب نیست.  
5,تا الان خوب بوده کاش فقط اسکرولش خراب نشه که عصبانی نشم یکمم قیمتش به نظرم بالا بود
2,دکمه dpi خراب بود
5,خیلی خیلی عالیه
4,خیلی خوبه
5,کاملا بی صدا و پر سرعت و عالی
3,خوش دست و زیباست ولی نتوانستم با آن از طریق بلوتوث به لپ تاپ و موبایلم وصل شوم.
5,برای من که میخواستم تو سالن مطالعه و کتابخونه درس بخونم، خیلی عالی هست؛ چون واقعا اصلا صدای کلیک کردن نداره. خوش ساخت و خوش دسته. من تقریبا یک ماهه که دارمش و یک بار باتری‌هاشو عوض کردم. به نظرم زود باتری تموم کرد، با اینکه اکثرا سعی میکردم حتما در مواقعی که کارش ندارم، خاموشش کنم.
5,بیصدا و عالی بلوتوث و دانگل
5,خوب و خوش دست
5,عالی
2,کامل نبودن جعبه
5,کیفیت متریال ساخت عالیه  خیلی نرمه تقریبا روی همه سطوح جواب گو هست  راضی هستم در کل سرعت نرمال و خوبی هم داره کالاف هم بازی کردم باهاش سرعتش خوب بوده 
4,دو تا باتری نیم‌قلمی می‌خوره. توی پنج تا کالای متفاوتی که این بار از دیجی‌کالا خریدم، فقط این‌یکی همون چیزی بود که توی صفحه‌ی کالا اعلام شده بود
3,کیفیت ساخت دستگاه خوبه ولی اصلا خوش دست نیست، اندازه بزرگه مخصوصا برای خانمها، جنس بدنش هم یه جوریه که دست از روش لیز میخوره، برای کسایی که سریع به موس کار می‌کنن خوب نیست
5,من توی چند هفته استفاده ازش راضی هستم
5,کیفیت خوبی داره و واقعا بی صداست .. پیشنهاد میکنم بگیرین 
4,خیلی خوبه و به جای باتری نیم قلمی یه باتری قلمی میخورد که همراهش بود
5,من چون لپتاپم صرفا دوتا جای usb داره ترغیب شدم به گرفتن این موس بلوتوثی که خب خیلی خیلی راحت هم به لپ تاپ وصل شد و با دقت خوب و مناسب کار کرد  مرسی از فروشنده عزیز و دیجی
4,عالی
