4,خوب وکارتو راه می‌اندازد.
5,از این برند موجود کنید
4,کیفیت خوبی داشت نسبت به قیمت من رو راضی کرد
5,نمیدونم تو این رنج میشه چیز بهتری پیدا کرد یا نه ولی این راضی کنندست
5,عالی بود.
5,حرف نداره
5,واقعا عالی بوده بیشتر از دو ساله که دارمش بدون هیچ نقصی کا کرده تا حالا
5,بهترین انتخاب تو این قیمت
5,"رضایتمندی کامل از خرید. ممنون از دیجی کالا."
5,عالی توصیه میکنم
4,دمت گرم دیجی جون نسبت ب قیمتش راضی بودم باگ داره بعضیییی وقتا موزیکو قط میکنه ولی عالیه بخصوص مکالمه ش
5,واقعا زیبا،متریال خوب،صدای موزیک عالی،مکالمه خوب،شارژ فوق العاده،تاچ درست
5,واقعا بسیار عالی و باکیفیته چند ماهه استفاده میکنم کیفیتش اصلا افت نکرده دوباره سفارش دادیم
4,کیفیت خوبی داشت و راضی هستیم. 
5,جنسش خوبه 
3,من بعد از حدود دو سال استفاده سنگین و مکرر خراب شد و دیگه کانکت نشد به گوشیم ولی الان که دارم buds 2 میگیرم نیازی به تعمیرش ندارم دیگه توی این دو سال واقعا عالی بود شارژ عالی نگه میداشت کیفیت صداش نسبت به قیمتش عالی بود و بلندی صدا بیش از حد بالا بود و در ولوم بالا کیفیت صداش میومد پایین در کل ارزش خریدش اومده پایین هم قدیمی شده هم قیمتش بالا رفته اون موقع که من خریدم ۵۰۰ بود و الان آپشن های بهتری برای خرید دارید به نظرم..
4,عالیه ولی تویه گوش یکم شل هست
5,کار باکیفیت و مناسبیه
4,همه چی ش خوبه یه هندزفری با کیفیت  و قیمت مناسب
5,عالی بود ممنون از دیجی کالا
5,عالی
4,در کل من راضی هستم
5,تا الان که دارم ینی نزدیک یک هفته خیلی خوبه. در خریدش شک نداشته باشید. از هدفون های بیسیم زیر یک تومن با کیفیت هستش.
3,با توجه به قیمت خوب
1,"برای من با سن نزدیک ۴۰ خوبه ک گاهی میخام کلیپ ببینم ولی شما جوونترها بیشتر هزینه کنید سونی و حی بی ال و انکر بگیرید برای موسیقی چندان صداش جالب نیست"
5,بسیار عالی
5,خوب بود
3,بیس خوبی ندارع تفکیک صداش خوبه از خریدم پشیمانم
2,صدا اصلا خوب پشت تلفن نمیره
4,کیفیت صداش خوبه اما برا کال خیلی اوکی نیست
5,هیچ ایرادی نداره و واقعا خوبه 
3,خریدم که یه گوشی صدا نداشت اما بدون هزینه‌ی پست عودت دادم و دیجیکالا به راحتی مبلغش رو برگردوند
5,من۳ساله دارم استفاده میکنم آخ نگفته مدام هم دارم استفاده میکنم 
5,بخرید پشیمون نمیشید
5,یک پیشنهاد عالی برای خرید
4,درکل خوبه راضیم
4,کیفیت خوب و قیمت مناسب 
3,قیمتش نسبت به بازار حدود ۲۰۰ الی ۳۰۰ بیشتره
5,بسیار خوب  ارزش خرید داره
5,خیلی خوب بود و راضی بودم
5,خیلی راضی بودم 
5,"خوبه ولی ممکنه بیافته از گوش خیلی خوب چفت و محکم نمیشه برا بازی هم خوبه باهاش کال اف میزنم"
5,خیلی خوبه خوب شارژ نگه میداره و در کل عالیه
1,داخل هندزفری بوی ماهی سوخته میده
5,هدفون خوبیه مخصوصا برای بازی
3,برای مکالمه به نظر من عملکردش ضعیفه
