4,قیمتش با بیرون فرقی نداشت و همونی بود که میخواستیم 
5,خیلی خوب⭐⭐⭐⭐⭐
5,خوب وعالی
5,لپ تاپ خوب و کار راه اندازیه ولی گاهی وقتی کابل پاور وصل نیست صفحه نویز داره
3,معمولی بود
3,صفحه لپ تاپ پرش داشت مرجوعش کردم 
4,لپ تاپ کاستوم شده ولی در مشخصات کالا این مورد ذکر نشده است
5,خوبه برای کارهای روزمره عالی
1,متاسفانه با وجود دوبار تاکید تلفنی به پشتیبانی، به جای IPS برای من TN فرستادن
4,من نمی‌خواستم برای لپ تاپ پول زیادی بدم، در عین حال یه لپ مناسب میخواستم که کارمو راه بندازه من این لپ را به چند نفر اهل فن نشون دادم، همانطور که در مشخصات نوشته برای کارهای گرافیکی و گیم منتسب نیست، ولی برای من که کارم بیشتر نوشتن و تایپ کردن و شرکت در کلاسهای آنلاین خوبه ....تجربه من نشون داده دیجی کالا از بیرون در مورد گوشی و وسایل الکترونیکی قیمت مناسب تری رو ارایه میده
5,برای انجام امور اینترنتی و آنلاین عالیه
5,"ابتدا کار برای راه اندازی لپتاپ  هارد دیسک رو شناسایی نمیکنه  اگه به این مشکل رسیدید  باید داخل تنظیمات BIOS یک تیک هست فکر کنم درمورد امنیت هست که فعاله و باید غیر فعالش کنید بعدش شناسایی میشه !"
1,من این مدل رو یک سال پیش سفارش دارم مادر بوردش سوخت .
5,من برای آشناهام سفارش دادم با این قیمت وکارایی خیلی راضی هستند
5,نسبت به قیمتش خیلی عالی است
1,برای نصب ویندوز، هنوز شبکه و کارت صدا رو نمیشناسه
3,فقط برای دانش آموز یا کسانی که از اینترنت و آفیس استفاده می کنند یا فیلم می بینند مناسب است، برای برنامه های گرافیکی، بازی های متوسط به بالا، اصلا مناسب نیست. من دو ماه پیش ۱۷ خریدم الان ۱۴.۵ شده ولی لپ تاپهای قوی مثل سری لژیون تو این مدت گران تر شده است.
4,برا بوت کردن باید یه سوزن بکنید تو داخل حفره
5,خریدشو پیشنهاد نمیکنم
5,"به نظر لپ تاپی با بازدهی خوبی میاد  ولی مد نظر قرار بدین که لپ تاپ عادی هست و نباید کار های سنگین مثل برخی  گیم سنگین یا گیم هایی با تنظیمات گرافیکی بالا و امسال اینو ازش بخوایین"
5,تو این رده بهترین لپ تاب
5,خیلی راضیم کیفیتش عالی بود نسبت به قیمتش
4,در کل خوبه
5,یه لب تاپ فوق العاده که تو این رده قیمت همتا نداره
4.3,"بنده از این لپتاپ سه تا از دیجیکالا خریداری کردم، اول برای خودم و ظرف چند هفته بعد برای دو تا از بستگان. برای کارهای روزمره بسیار مناسب هست، حافظه ی nvme به جای هارد دیسک استفاده شده که سرعت بوت شدن و کار کردن ویندوز را تا حد زیادی افزایش داده. برای نصب ویندوز روی این لپتاپ لازم هست عبارت &amp;amp;amp;#34;نصب ویندوز روی پردازنده نسل 11 اینتل و حافظه ی ssd&amp;amp;amp;#34; رو توی گوگل جستجو کنید و راهنمایی های لازم رو دنبال کنید. (نصب از روی فلش و با درایور مخصوص در حالت UEFI بوت امکانپذیر هست).  یک بار که انجام بدید دیگه راحته! درایورهاش توی سایت لنوو هست و با دادن شماره سریال لپتاپ درایورهای مربوطه رو می آره و می تونید دانلود و نصب کنید.  نکته: بنده درایور Intel Management Engine Firmware و به روز رسانی Bios Update رو برای لپتاپ خودم که سالم بود و بی هیچ مشکلی کار می کرد انجام دادم و باعث شده لپتاپ روزی یکبار هنگ می شه و بایستی ریستارت کنم!!! این کار رو برای لپتاپ های بستگان که براشون خریدم انجام ندادم و اونها مشکلی ندارن،  توصیه می کنم این دو تا آپدیت رو به هیچوجه انجام نـــــدهید!!!  رم آنبورد دستگاه یک Samsung 4GB 3200MHz هست که شرکت مربوطه با اضافه کردن یک Adata 4GB 2666MHz اون رو به 8GB رسونده، حافظه دوال کار می کنه و مشکلی نداره! مسئله اینه که انتظار می رفت دومین رم رو هم 3200 می گذاشتن که در حالت دوال با تمام سرعت کارکنه ولی متاسفانه هردو رم سرعتشون در تست ها 2666Mhz هست. البته دوال کار کردن سرعت رو افزایش داده ولی از لنوو انتظار بیشتری داشتم! (توی ویندوز سرعت رم رو 3200 نشون می ده!)  با سپاس از تیم خوب دیجیکالا"
3,با سلام لطفا این محصول رو موجود کنید
5,لطفاً رنگ نقره‌ای موجود کنید.
4.6,تو اف بخر ید خوبه
