5,"خوبه ولی شیشه خیلی مقاوم نیست میخاستم 8 رو بگیرم هرچی منتظر موندم دیجی موجود نکرد تا گرفتمش موجود کرد"
5,در کل خوب بود راضی بودم
5,در یک کلام عالی بود 
5,با توجه به قیمت خیلی کاربردی و باکیفیت و مناسب و راحت به گوشی وصل شد. آموزش جز به جز استفاده ازش موجود هست. خیلی با کیفیت و قشنگه. ممنون از بازرگانی بایکال کالا
5,اصلی و با کیفیت 
5,خیلی دوسش دارم یکساله دارم ازش استفاده میکنم ، هرچی حساب میکنم اگه برگردم به عقب بازم میگیرم، ولی ای کاش ای کاش منوش فارسی هم بشه، ولی تا امروز که نشده و فارسی نداره، البته همه وسیله ها این روزا فارسی ندارن نمیدونم چرا
4, راضی هستم ، مدل های قبلی رو هم دارم ولی نسبت به مدل های قبلی بهتر است 
4,فعلآ که خوبه، ممنون 
5,واقعا عالیه اما وقتی بهش عادت کنید حتی موقع خواب هم از دستتون خارج نمیکنید ، اصلا یکی از مزیت‌های این بند اینه که خواب شما رو آنالیز میکنه 
5,شیائومی بده ولی خوب😂😂
5,"من بعد از یک سال استفاده نظرم رو می‌نویسم آپشن‌های خوب و کاربردی‌ای داره. من برای درس خوندن از تایمر پومودورو ش استفاده می‌کنم ورزش‌های مختلف رو تفکیک کرده و تایمر می‌ندازه کالری حساب می‌کنه باطری‌ش می‌تونست قوی‌تر باشه. حوصله ندارم ۱۰ روز یه بار شارژش کنم😂 واچ‌فیس‌های قشنگی داره گوشی من سامسونگه و مشکل کانکشن نداره"
4,کیفیت خوب . کاربردی . پشتیبانی از زبان فارسی. 
4,کادو تولد برای همسرم گرفتم . خودم قبلا می بند 2 داشتم و الان می بند 6 دارم . می بند 7 تغییرات اندک اما خوبی داشته . یکیش نمایشگر همیشه روشن هست که ساعت و تاریخ رو نشون میده . کمی صحفه بزرگتر هست و ایکون ها هم طراحی بهتری داره . برخی تنظیمات که قبلا فقط از طریق اپ در درسترس بود الان از خود مچ بند قابل دسترسی است . در کل خوبه و راضی هستم 
5,مناسب برای ورزش و ساعت خیلی خوبیه
5,تقریبا یک ساله که دارمش و خیلی راضیم از خریدم
5,بهترین انتخاب
5,من یکساله دارمش و واقعا خوبه 
5,ساعت هوشمند خوبیه به نسبت پولش واقعا کارایی خوبی داره ارزش هرید داره به نظر من
5,دیگه حرفی توش نیست عالیه😁
5,خیلی کاربردی و مناسب مچ های لاغر
5,ساعت بسیار عالی و خوش ساخت با باتری بسیار عالی هستش. پیشنهاد میشه
5,عالی بود
5,به شدت عالی من خیلی ساعت بازم اما بخاطر کاربردی بودنش خیلی وقته ساعتای دیگه‌مو استفاده نمیکنم
5,به نظر برای هر فرد واجبه که یک ساعت هوشمند که مجهز به تشخیص ضربان قلب و اکسیژن خون باشه رو داشته باشه. 
5,شارژدهی عالی داره
4,بد نیست، ولی اونچیزی که ازش میخواستم نیست (میخواستم بشه باهاش تماس جواب داد، که روی موتور وقتی گوشی تو جیبمه با هندزفری صحبت کنم) که فقط قابلیت ریجکت داره... 
5,چند ماهه استفاده می کنم و راضیم
5,یک مچ بند همه چی تموم
3,راضی هستم از خریدش
4,راضی بودم                       
5,"پیشنهاد میشه از برنامه zepp life استفاده کنید که قابلیت کنترل دوربین و fast reply رو به بند میده  که این قابلیت ها با اتصال به برنامه mi fitness از دسترس خارج میشه"
5,بنظرم برید نسخه ۸ رو بگیرید تفاوت قیمت آنچنانی ندارن. تو نسخه ۸ یکم بزرگتر شده سنسوراش بهبود پیدا کردن و از همه مهم تر ۶۰ هرتز شدنشه که مشکل اصلی من همین ۳۰ هرتز بودنش بود.
4,از خریدم راضی ام اگه قصد خرید دارید شک نکنید
5,عالیه یک هفته میشه استفاده میکنم همون اول شارژ کردم هنوز شارژش تموم نشده تعداد ضربان قلب مچ بند و دستگاه دیگه امتحان کردم دقیق بود برای ورزش و پیاده روی هم باعث میشه  هدفمندتر باشی
5,خیلی عالیه و من ازش راضی هستم
5,خیلی خوبه فقط اگه میتونید می بند ۸ رو بخرید تفاوت قیمتی اینا خیلی نیست و تغییراتش هم مثل تفاوت قیمتش زیاد نیست ولی تو می بند ۷ واقعا کمبود هاش رو درک میکنی
5,کیفیت بند واقعا خوبه
5,برای استفاده روزمره حرف نداره
5,امکانات خوبی داره راضیم. ولی وقتی که میخریدم نمیدونستم mi 8 اومده.
4,ارزش قیمتشو داره
5,مچ بند بسیار خوبی هست که کاملا انتظارات شما رو جواب میده از نظر باطری هم خیلی خوبه و برای افرادی که گوشیشون رو زیاد سایلنت میکنن بسیار خوبه
5,حتما بخرید 
4,خوبه راضی هستم
4,بسیار خوب بودکاربردی نور صفحه نمایشش خیلی خوبه
